0 0.0 0.0 0.0
100 0.0002999305725097656 0.0002000570297241211 0.0
200 0.001500415802001953 0.0008001327514648438 0.0
300 0.0033007383346557615 0.001600360870361328 0.00010008811950683594
400 0.0065013647079467775 0.0031007051467895506 0.00010001659393310547
500 0.010402345657348632 0.005101156234741211 0.0
600 0.015203452110290528 0.007201647758483887 0.0
700 0.02030446529388428 0.01000227928161621 0.00010001659393310547
800 0.027505970001220702 0.013503050804138184 0.00010004043579101563
900 0.03530876636505127 0.0176041841506958 0.00010004043579101563
1000 0.042959856986999514 0.020804667472839357 0.00010004043579101563
1100 0.054224038124084474 0.026205921173095705 0.00010004043579101563
1200 0.06352648735046387 0.031113719940185545 9.996891021728516e-05
1300 0.07521719932556152 0.036773395538330075 0.00010008811950683594
1400 0.08742706775665283 0.042176318168640134 0.0
1500 0.10135600566864014 0.04971499443054199 0.00010004043579101563
1600 0.11412289142608642 0.05589601993560791 0.00010001659393310547
1700 0.13069257736206055 0.06221144199371338 0.0
1800 0.14403553009033204 0.07149960994720458 0.0
1900 0.15849642753601073 0.07844066619873047 0.0005012989044189453
2000 0.17693066596984863 0.08899660110473633 0.00010001659393310547
2100 0.19617528915405275 0.10028648376464844 0.0
2200 0.2203315019607544 0.10892589092254638 0.00020003318786621094
2300 0.2400125741958618 0.12109909057617188 0.00010001659393310547
2400 0.25514309406280516 0.1287597894668579 0.0003001928329467773
2500 0.2789077997207642 0.139701247215271 0.00020008087158203126
2600 0.3072961807250977 0.1533059597015381 0.00030002593994140627
2700 0.3264218807220459 0.16448817253112794 0.00019993782043457032
2800 0.35669193267822263 0.17786555290222167 0.00019998550415039061
2900 0.3852946996688843 0.19225382804870605 0.00010004043579101563
3000 0.42437794208526614 0.2044757127761841 0.0003001689910888672
3100 0.43600308895111084 0.21525022983551026 0.00020396709442138672
3200 0.4595495700836182 0.23101296424865722 0.00020003318786621094
3300 0.487464451789856 0.24618966579437257 0.0004001617431640625
3400 0.5186877250671387 0.26099553108215334 0.0005001068115234375
3500 0.5561604022979736 0.28002290725708007 0.0005002021789550781
3600 0.5792476654052734 0.2941526651382446 0.00040013790130615233
3700 0.6216094970703125 0.30796542167663576 0.0004001617431640625
3800 0.6579912662506103 0.32904777526855467 0.00030014514923095705
3900 0.6889922142028808 0.34740390777587893 0.00030002593994140627
4000 0.7201142549514771 0.36754167079925537 0.00040013790130615233
4100 0.7589224100112915 0.3841784715652466 0.00020396709442138672
4200 0.8123682737350464 0.407278847694397 0.000400090217590332
4300 0.8356489419937134 0.4390475034713745 0.0004999637603759766
4400 0.8960378885269165 0.4576205015182495 0.0003006219863891602
4500 0.9345790386199951 0.47630321979522705 0.00030014514923095705
4600 0.9672068119049072 0.49156985282897947 0.0005000829696655273
4700 0.9837997674942016 0.4965928554534912 0.0005001068115234375
4800 1.0198906183242797 0.515214467048645 0.0005035638809204101
4900 1.06316134929657 0.5370794057846069 0.0005000352859497071
5000 1.1090308904647828 0.5559099435806274 0.000400090217590332
5100 1.1927520036697388 0.5968951940536499 0.00040819644927978513
5200 1.2206847429275514 0.6217898607254029 0.000400090217590332
5300 1.2859891653060913 0.6293612003326416 0.0005001544952392579
5400 1.3238778114318848 0.6701051712036132 0.0004001140594482422
5500 1.3464151620864868 0.6873163700103759 0.0005466699600219727
5600 1.4388236284255982 0.7194759607315063 0.0004044771194458008
5700 1.457038450241089 0.7283961057662964 0.00045166015625
5800 1.5101436376571655 0.7734498739242553 0.0004000663757324219
5900 1.6055211067199706 0.7921653985977173 0.0006505727767944336
6000 1.610496497154236 0.7987037420272827 0.0007001399993896484
6100 1.6534682989120484 0.8538172245025635 0.0003000497817993164
6200 1.723217535018921 0.862434697151184 0.0005000591278076172
6300 1.7842497825622559 0.9129296064376831 0.0006001472473144531
6400 1.8325699806213378 0.9120095729827881 0.0008498907089233398
6500 1.880612349510193 0.9498739957809448 0.00044622421264648435
6600 1.9920952320098877 1.008274006843567 0.0003999948501586914
6700 2.0584932565689087 1.0617664813995362 0.0010001659393310547
6800 2.3090500831604004 1.173575258255005 0.000600123405456543
6900 2.1776171684265138 1.1368359565734862 0.00019996166229248048
7000 2.2434675693511963 1.1400659799575805 0.00030007362365722654
7100 2.29024600982666 1.1627744674682616 0.001099872589111328
7200 2.334122347831726 1.1751278638839722 0.000800013542175293
7300 2.3966448307037354 1.1684088468551637 0.00020003318786621094
7400 2.469698095321655 1.2616423845291138 0.00010004043579101563
7500 2.5207250356674193 1.2723403453826905 0.0005150556564331055
7600 2.5608886957168577 1.3207825899124146 0.0010000228881835937
7700 2.7030783891677856 1.3434602975845338 0.0007245302200317383
7800 2.701453995704651 1.3655123710632324 0.00020093917846679686
7900 2.762641763687134 1.4439542055130006 0.0006041049957275391
8000 2.9254764795303343 1.4718624114990235 0.0008002281188964844
8100 2.966568946838379 1.5074742794036866 0.0007001876831054688
8200 3.0504549026489256 1.5607173204421998 0.0007218122482299805
8300 3.160027098655701 1.5565433979034424 0.0007001399993896484
8400 3.1048351526260376 1.5854329109191894 0.0007001876831054688
8500 3.2300857305526733 1.5950289011001586 0.0008541822433471679
8600 3.3331125259399412 1.7012572765350342 0.0008001089096069336
8700 3.584742617607117 1.7992549657821655 0.0010000705718994141
8800 3.5938275814056397 1.7905349493026734 0.0008039712905883789
8900 3.4902405738830566 1.7884214878082276 0.0010866403579711914
9000 3.6973659992218018 1.8480952739715577 0.0008489608764648438
9100 3.6931918382644655 1.8964656114578247 0.0008000612258911132
9200 5.281810641288757 1.929056167602539 0.0007001638412475586
9300 4.261476063728333 1.9689308404922485 0.0007998466491699219
9400 4.648850750923157 2.09680655002594 0.0009706735610961914
9500 6.3147886991500854 1.9890036582946777 0.0007001638412475586
9600 6.445113277435302 2.0681735038757325 0.0009068727493286132
9700 5.052215576171875 2.1599878072738647 0.0008403539657592773
9800 4.3354448795318605 2.1104420900344847 0.0005508661270141602
9900 4.418010425567627 2.1590277671813967 0.0007462739944458008
10000 4.518422484397888 2.227183222770691 0.000772857666015625
