100 0.00020008087158203126
200 0.000500178337097168
300 0.0009002208709716797
400 0.0011003971099853515
500 0.001600337028503418
600 0.00200045108795166
700 0.002200603485107422
800 0.002600550651550293
900 0.002800583839416504
1000 0.0034007787704467773
1100 0.0038009405136108397
1200 0.00400083065032959
1300 0.004300832748413086
1400 0.004701042175292968
1500 0.005001068115234375
1600 0.005401206016540527
1700 0.005901360511779785
1800 0.006201386451721191
1900 0.006401467323303223
2000 0.006801533699035645
2100 0.007201623916625976
2200 0.007601714134216309
2300 0.007601690292358398
2400 0.008301901817321777
2500 0.00870203971862793
2600 0.00890190601348877
2700 0.009502053260803223
2800 0.01000227928161621
2900 0.010202288627624512
3000 0.010502386093139648
3100 0.010902500152587891
3200 0.011202430725097657
3300 0.011302518844604491
3400 0.011902642250061036
3500 0.012202715873718262
3600 0.012502670288085938
3700 0.012703204154968261
3800 0.013203024864196777
3900 0.014003133773803711
4000 0.014403295516967774
4100 0.014602899551391602
4200 0.0156036376953125
4300 0.015073680877685547
4400 0.01541132926940918
4500 0.016291189193725585
4600 0.0163038969039917
4700 0.017003846168518067
4800 0.017503881454467775
4900 0.017483949661254883
5000 0.017954349517822266
5100 0.018204164505004884
5200 0.018504118919372557
5300 0.019004225730895996
5400 0.01890432834625244
5500 0.019704818725585938
5600 0.020004534721374513
5700 0.021004724502563476
5800 0.021104979515075683
5900 0.02160484790802002
6000 0.021201515197753908
6100 0.022405290603637697
6200 0.02234070301055908
6300 0.0234053373336792
6400 0.02295563220977783
6500 0.024005413055419922
6600 0.024005436897277833
6700 0.02470581531524658
6800 0.025005578994750977
6900 0.025705957412719728
7000 0.025005555152893065
7100 0.026679420471191408
7200 0.02720670700073242
7300 0.02760624885559082
7400 0.027906298637390137
7500 0.027906632423400878
7600 0.028406238555908202
7700 0.02890655994415283
7800 0.028876900672912598
7900 0.028821134567260744
8000 0.02940661907196045
8100 0.030006814002990722
8200 0.030106878280639647
8300 0.030814146995544432
8400 0.03160724639892578
8500 0.03208816051483154
8600 0.03229238986968994
8700 0.03371562957763672
8800 0.03410747051239014
8900 0.0340078592300415
9000 0.033907532691955566
9100 0.034059977531433104
9200 0.035658407211303714
9300 0.036008143424987794
9400 0.035307812690734866
9500 0.03540847301483154
9600 0.03510794639587402
9700 0.035908842086791994
9800 0.03636212348937988
9900 0.0377084493637085
10000 0.03820879459381103
