100 0.00029997825622558595
200 0.0008002519607543945
300 0.001000189781188965
400 0.0017003774642944335
500 0.00200042724609375
600 0.0027005910873413087
700 0.0028006792068481444
800 0.0034007787704467773
900 0.0037008285522460937
1000 0.004200959205627441
1100 0.004601025581359863
1200 0.005301165580749512
1300 0.005501866340637207
1400 0.0061007261276245115
1500 0.006601476669311523
1600 0.007001519203186035
1700 0.007501721382141113
1800 0.00780177116394043
1900 0.008401870727539062
2000 0.009001994132995605
2100 0.009102058410644532
2200 0.00980226993560791
2300 0.0100022554397583
2400 0.011002469062805175
2500 0.011202502250671386
2600 0.012002682685852051
2700 0.012302589416503907
2800 0.012902975082397461
2900 0.013403081893920898
3000 0.013603019714355468
3100 0.01470334529876709
3200 0.015303516387939453
3300 0.015703678131103516
3400 0.016403579711914064
3500 0.017342758178710938
3600 0.017403626441955568
3700 0.018104052543640135
3800 0.01753056049346924
3900 0.018654680252075194
4000 0.019204187393188476
4100 0.020104408264160156
4200 0.020404767990112305
4300 0.02136847972869873
4400 0.021493244171142577
4500 0.021039152145385744
4600 0.022405123710632323
4700 0.022205066680908204
4800 0.023992085456848146
4900 0.02380514144897461
5000 0.023705410957336425
5100 0.02500584125518799
5200 0.02520606517791748
5300 0.02610599994659424
5400 0.02670614719390869
5500 0.02740657329559326
5600 0.02760605812072754
5700 0.027506065368652344
5800 0.028606724739074708
5900 0.028702092170715333
6000 0.029254388809204102
6100 0.028606486320495606
6200 0.0305072546005249
6300 0.030406856536865236
6400 0.03100743293762207
6500 0.03160722255706787
6600 0.03210723400115967
6700 0.03269956111907959
6800 0.03360762596130371
6900 0.03400189876556396
7000 0.035207700729370114
7100 0.03460781574249268
7200 0.03440790176391602
7300 0.03502073287963867
7400 0.035730600357055664
7500 0.035508036613464355
7600 0.03710827827453613
7700 0.03830842971801758
7800 0.03730828762054443
7900 0.038507723808288576
8000 0.03910894393920898
8100 0.03930888175964355
8200 0.03990926742553711
8300 0.04030923843383789
8400 0.040633344650268556
8500 0.04074547290802002
8600 0.04251034259796142
8700 0.04230978488922119
8800 0.04271011352539063
8900 0.04481005668640137
9000 0.04345438480377197
9100 0.04384133815765381
9200 0.044409894943237306
9300 0.04501025676727295
9400 0.045610356330871585
9500 0.04611048698425293
9600 0.047110700607299806
9700 0.048211169242858884
9800 0.048563694953918456
9900 0.048711419105529785
10000 0.0494110107421875
